0.115260	0.070387	-0.056921	-0.115213	0.213773	0.052712	0.173663	0.132272	0.137300	-0.404888	0.197935	0.118509	-0.159496	0.258758	0.301405	-0.156784	-0.709162	0.015130	-0.370469	0.258999	-0.108815	-0.235052	-0.147459	-0.419447	0.446883	-0.270040	0.045478	-0.107743	-0.360318	-0.054153	0.183371	0.041445	-0.106652	0.253780	-0.073752	-0.249841	-0.163685	-0.072876	0.063859	-0.240685	-0.072766	-0.036405	-0.285585	-0.575717	-0.098681	-0.184798	0.004096	0.203448	0.135541	-0.115789	0.064978	0.644820	0.272339	0.524456	-0.541104	-0.532935	0.165283	-0.232098	0.175310	0.165082	0.088205	-0.261507	0.039796	0.082183	-0.033906	-0.187124	-0.131452	0.403763	-0.102801	0.448767	-0.365592	0.423955	0.009521	-0.425155	0.049394	0.345067	0.040181	-0.055053	0.346589	-0.120304	0.025958	-0.199476	0.117587	0.219990	0.145277	-0.214886	0.416048	-0.162306	-0.365700	-0.081486	-0.032133	0.332593	0.170090	0.250087	-0.004559	0.282845	-0.138229	-0.201022	0.200955	-0.389385	
0.169489	0.419985	0.507212	-0.519675	-0.102273	0.585778	0.341148	0.320434	0.325616	-0.306591	0.313519	0.108097	-0.247062	0.340552	0.030281	-0.241349	-0.740943	-0.182723	-0.209497	0.442878	-0.107320	-0.455286	-0.150105	-0.698187	0.525216	0.021032	0.132414	0.200543	0.606351	0.189126	-0.004871	0.330370	0.236676	0.208114	-0.065066	-0.407639	-0.512176	-0.056378	0.383992	0.091399	-0.134561	-0.338386	-0.215733	-0.115614	0.153773	0.018970	0.064666	-0.334014	0.312435	0.175624	-0.125855	0.356992	0.334924	0.344082	-0.496108	0.089936	0.181207	-0.160573	0.561651	0.161809	0.203531	-0.334428	0.029643	0.344369	-0.099020	-0.071274	0.639065	0.498458	-0.379169	0.677359	-0.424864	0.003954	0.225753	-0.259250	0.311848	0.426964	-0.129772	0.017867	0.514777	0.370330	0.290827	-0.317084	-0.079760	0.414266	-0.175056	-0.310250	-0.322767	-0.625809	-0.285642	0.197615	0.460883	0.700156	-0.078668	-0.071811	-0.416712	0.160258	0.008158	0.006537	-0.307739	-0.084662	
0.118306	-0.222157	-0.329441	0.156282	0.437771	0.161044	-0.007154	0.395919	0.459065	-0.401105	-0.269769	-0.041202	-0.164808	0.471445	0.093333	-0.071889	-0.447790	-0.140592	-0.367161	-0.602217	0.223195	-0.007722	0.078146	-0.352268	-0.075531	-0.172086	0.010183	0.009529	-0.204028	-0.024075	-0.417433	-0.017983	-0.249129	0.711723	0.125249	-0.005397	0.125009	0.007691	0.410133	-0.378420	-0.332363	0.259498	0.046491	-0.322214	-0.520388	0.156137	-0.197116	-0.531635	-0.219345	0.440333	0.198427	0.240885	0.255907	-0.269751	-0.121923	-0.206674	0.068141	-0.261844	-0.034087	-0.183759	0.087544	-0.260918	0.544817	0.235832	0.215334	-0.041112	0.166873	0.222811	-0.418560	0.528033	-0.725216	0.130959	0.211251	-0.069589	0.082459	0.468872	0.242069	-0.127725	0.624012	0.251914	0.083934	-0.378427	-0.175112	0.528269	-0.345157	0.046148	0.329752	-0.505740	-0.079381	0.000117	0.116829	0.194980	-0.582563	0.153889	-0.386093	0.091916	-0.185484	0.734586	0.570114	-0.158145	
-0.092947	-0.540820	0.346781	0.071213	0.395017	-0.010497	0.274741	0.256290	0.197343	-0.029307	0.479128	0.118152	-0.321392	0.118877	0.030612	-0.330474	-0.663440	0.021391	-0.577179	0.219076	0.011352	-0.412099	-0.021257	-0.096543	0.266739	-0.012880	0.098865	0.077661	-0.392314	-0.314719	-0.048529	-0.452447	-0.135011	0.466260	-0.069286	0.099054	0.048707	0.210532	0.366543	0.019168	-0.471243	-0.104107	0.079013	-0.269837	-0.432221	0.051789	0.119069	0.081876	0.038196	0.036255	0.486964	0.285839	0.466097	-0.054180	-0.030268	-0.390102	0.598613	-0.016050	0.428456	0.036396	-0.231805	-0.698201	0.009687	0.126412	0.262705	0.366268	0.406562	0.424562	0.224243	0.194810	-0.054298	-0.008893	0.145005	0.023013	0.237220	0.274527	-0.029327	0.305862	0.183339	-0.152094	0.445275	-0.092438	-0.161752	0.375060	-0.159348	-0.217776	0.495379	-0.435203	-0.504065	-0.137340	0.011698	0.091105	0.267566	0.094736	0.036185	0.105364	0.298472	0.650134	0.114857	-0.190276	
-0.014931	0.185157	0.383963	-0.152998	-0.002550	0.207362	-0.053834	0.103460	0.124279	0.203894	-0.358069	0.249722	-0.227370	-0.128006	0.046428	-0.131233	-0.236530	0.145131	-0.244792	0.014020	-0.292138	0.049830	-0.078587	-0.241444	0.809821	0.084546	0.299802	0.331135	0.460641	0.150926	0.076937	0.538140	0.245978	-0.158074	-0.398716	-0.473481	-0.409887	-0.033038	0.382581	0.161321	-0.156353	0.028648	-0.116874	-0.290532	-0.545183	0.019638	-0.100420	-0.163084	0.209439	0.013088	-0.011297	0.688425	0.180842	0.026633	0.023843	-0.618644	0.429115	-0.276406	0.198180	0.133160	-0.115305	-0.501301	0.012532	0.556467	0.105264	-0.251873	0.014904	0.667623	-0.372988	0.715227	-0.457382	-0.008815	0.100729	0.174304	-0.277774	0.578174	-0.284169	0.258572	0.551784	-0.382322	0.421469	-0.551307	0.035394	0.234678	0.034823	-0.428800	-0.148204	-0.626433	-0.008575	-0.095818	0.530812	0.075434	-0.125767	0.183816	0.187029	0.170817	-0.333016	0.255063	0.179542	0.072664	
0.341070	-0.018308	0.051292	0.467185	0.383579	0.149195	0.239242	0.302926	0.128050	-0.360438	-0.526263	0.243873	-0.089640	0.646900	-0.175196	-0.291354	-0.385468	0.567645	-0.496624	0.119680	0.243977	-0.205577	-0.025069	-0.298279	0.323659	0.209150	0.021830	-0.114034	-0.379221	-0.096197	0.489220	0.316354	-0.129435	0.600980	-0.170065	-0.386081	0.160524	-0.291546	-0.173514	0.069647	0.137421	-0.028394	-0.165883	-0.166014	-0.691364	0.054125	-0.364673	-0.172684	-0.286361	-0.143615	-0.147618	0.669008	0.054544	0.142502	-0.241541	-0.523027	0.400663	0.068571	-0.124413	-0.353738	0.113749	-0.677077	0.348332	-0.074654	0.011616	0.136335	0.033821	0.452631	-0.329184	0.598863	0.189786	0.562105	-0.204950	0.037914	-0.048454	0.188513	-0.180640	0.774237	0.415447	-0.470853	0.356108	-0.120533	-0.288939	0.693057	-0.062078	-0.414281	0.458160	0.043207	-0.697223	0.191419	0.131603	0.372921	-0.292106	-0.169110	-0.028933	-0.023030	-0.447482	-0.260318	0.056710	-0.282232	
0.050310	0.114302	0.528600	-0.304547	0.280424	0.268053	0.704482	0.899811	0.213391	-0.328134	0.390997	-0.251162	-0.000364	0.340547	0.119744	-0.316350	-0.582347	-0.351011	-0.159498	0.175404	-0.305897	-0.564183	-0.350422	-0.160575	0.426730	-0.392886	0.092805	0.176364	-0.108792	0.017062	0.328185	-0.223062	-0.373384	0.285073	0.105898	0.110492	-0.501659	-0.053767	0.820068	0.078825	-0.406035	-0.061725	-0.089954	-0.403832	-0.904810	-0.132132	-0.470661	-0.208745	0.282638	-0.268238	-0.245154	0.420762	0.263448	-0.255030	-0.347918	-0.609133	0.321988	-0.538176	-0.193852	0.254385	-0.213603	-0.244156	0.229057	0.052321	0.013520	-0.002480	0.329897	0.132429	0.102855	0.181396	-0.088942	0.733685	0.109344	-0.232962	-0.149098	-0.123138	-0.206142	-0.296671	0.247812	0.005513	-0.105239	0.121101	0.026558	-0.063495	-0.216756	-0.016067	0.539801	-0.358842	-0.091532	-0.173435	0.361991	0.606509	0.137343	0.215391	0.103170	-0.090242	-0.006326	-0.166643	0.391385	0.395234	
-0.099481	0.432995	-0.100802	0.077295	0.027772	0.531109	0.197296	0.322343	0.208173	-0.037143	-0.342566	0.228900	-0.381096	0.034560	-0.118462	-0.290665	-0.846015	0.211443	-0.330310	0.282358	0.175958	0.010591	-0.050128	-0.534291	0.427555	0.137513	-0.146767	0.149062	0.011094	0.105226	0.058870	0.487869	-0.279617	0.532488	-0.176301	-0.145645	-0.170083	0.171148	0.247760	0.026259	0.305364	0.014772	0.204857	-0.863440	-0.051694	0.066603	0.043793	-0.105475	0.459142	0.101385	-0.201964	0.889334	0.882700	0.261890	0.073232	-0.249384	-0.031506	-0.192486	0.160589	0.283641	-0.244932	-0.257346	-0.051196	0.134242	0.328493	0.103731	0.000580	0.096456	-0.198550	0.518031	-0.387812	-0.403865	0.013201	-0.314254	0.131447	0.587669	0.086551	0.191591	0.156064	-0.037946	0.220957	-0.381214	-0.273108	0.599403	0.313329	-0.287941	-0.023920	-0.480139	-0.376985	-0.189762	0.373540	0.358728	-0.489251	0.502503	0.153573	-0.313372	-0.135570	0.163684	0.138413	0.070193	
-0.391919	-0.230096	0.353029	-0.207022	0.012220	0.626446	0.306182	-0.116577	0.305859	-0.571246	-0.220708	0.402584	0.029305	0.061975	0.059414	-0.444305	-0.757421	-0.280143	-0.337626	0.369927	-0.108399	-0.138766	-0.082100	-0.469511	0.455023	-0.131271	0.136389	-0.098112	-0.317384	-0.096869	0.122486	0.417506	-0.298287	0.201596	0.010276	-0.128792	0.166979	0.074344	0.164445	-0.228025	-0.076133	0.050067	0.210659	-0.137924	-0.220144	-0.011039	-0.225914	0.268739	-0.158492	0.133707	0.042551	0.307412	-0.031426	0.297161	-0.035541	-0.053406	0.608147	0.058114	-0.070039	-0.062784	-0.210031	-0.445459	0.197866	0.033347	0.370170	-0.262704	0.050633	0.295530	-0.076147	0.284008	-0.051818	0.473379	0.148577	-0.062228	-0.224502	-0.237813	-0.033068	0.488824	0.249017	-0.041687	0.400595	0.163704	0.133051	0.055931	0.396590	-0.474810	0.672665	-0.629854	-0.302062	0.233224	0.419752	0.102059	-0.161361	0.135969	0.249164	-0.015270	0.038803	0.249711	-0.347778	-0.208630	
-0.094660	-0.486627	-0.284752	0.127200	0.487104	-0.008239	0.428303	0.703913	0.112105	0.272863	0.417074	-0.433475	-0.124187	0.272961	0.285177	-0.085986	-0.400233	0.001972	-0.732344	0.008788	-0.043292	-0.118961	0.441453	-0.057218	-0.065172	-0.000621	-0.413572	0.118808	-0.653208	-1.058269	-0.043585	0.317871	-0.432718	0.121263	-0.141442	-0.544740	-0.074874	0.165390	0.486746	0.627975	-0.626698	0.373213	0.018651	-0.362298	-0.357156	0.259072	0.410368	-0.458526	0.146905	0.089053	0.131327	0.149892	0.220246	-0.252614	-0.191318	-0.555546	0.370214	-0.028345	0.243064	0.690893	-0.161509	-0.070161	-0.181740	0.576482	-0.044301	-0.149175	0.200219	0.059660	-0.029969	0.831214	-0.354096	-0.375486	0.433551	-0.155777	0.460047	0.164760	0.013063	0.430455	0.634929	-0.355521	-0.046315	-0.181582	-0.636542	0.253615	0.017795	0.021786	0.659673	-0.261804	-0.703673	0.216397	0.048597	0.129655	-0.189187	0.225394	0.636358	-0.415130	0.089989	0.913731	0.364168	-0.124411	
-0.575899	0.053204	-0.328299	-0.007942	0.440581	0.313160	-0.101926	-0.397572	0.178084	-0.069157	-0.164526	-0.443293	0.110983	0.234361	0.517356	-0.846297	-0.684648	-0.591115	-0.216483	0.179394	0.238396	-0.248658	-0.264583	-0.232631	0.436727	0.162728	-0.110196	-0.029649	-0.029024	-0.291494	0.326466	0.413493	0.061637	0.728013	-0.225611	0.116439	-0.107201	-0.349329	0.368567	0.354755	-0.198857	-0.620033	0.246974	0.087239	-0.198330	0.486551	0.410967	0.223467	-0.333586	0.598173	0.494980	0.614415	0.079769	0.444632	-0.839314	-0.627065	-0.072888	-0.096107	-0.216510	0.073412	0.267308	-0.182586	-0.211246	0.322703	0.571708	0.195385	0.578569	0.112168	0.039311	0.173943	0.165275	0.315911	0.058335	0.020502	-0.213274	0.485441	0.334594	0.105172	0.294423	-0.374654	-0.060423	0.049215	-0.087041	0.229470	-0.081252	-0.537880	0.623723	-0.571695	-0.252784	0.226277	0.746499	0.759733	-0.044614	-0.143520	0.075045	-0.280816	-0.286913	0.336047	0.354369	0.065290	
0.101862	-0.018295	-0.006051	-0.064002	0.455579	0.384411	0.319068	0.295148	0.109141	-0.144890	-0.074037	0.050382	-0.286832	0.271281	-0.290000	-0.282175	-0.433336	0.257812	-0.318124	0.066148	-0.083768	-0.291736	0.192400	-0.312751	0.377927	0.175929	0.359286	0.195557	-0.371658	0.150435	-0.144152	0.371027	0.079869	0.047992	0.212424	-0.121937	-0.105709	-0.235427	0.315307	0.113910	-0.126560	0.172080	-0.168592	-0.344704	0.149565	0.108676	0.064430	0.061362	0.031093	-0.108868	-0.321060	0.632621	0.314006	0.127552	-0.447683	-0.275437	0.145635	0.103313	0.398699	0.006162	-0.263067	-0.449123	0.045257	0.230477	-0.337217	0.247867	-0.085618	0.158965	-0.017784	0.549987	-0.287526	0.153726	-0.087007	-0.243511	-0.384908	0.116856	-0.281765	0.296287	0.224105	-0.128254	0.027077	-0.006066	0.086112	0.292616	-0.126831	0.208739	0.094110	-0.449637	-0.370772	-0.019807	0.224900	0.321360	-0.366023	-0.218070	-0.180348	-0.064658	-0.085290	-0.200352	0.219881	-0.116969	
-0.042943	-0.109132	-0.000573	0.186177	0.389239	0.268963	0.406121	0.633015	0.667630	0.025822	0.390622	-0.023252	-0.088160	0.003410	0.199644	-0.612354	-1.039665	-0.259857	-0.272543	0.285622	0.054055	-0.349417	-0.329307	-0.024798	0.130657	-0.043920	-0.406722	-0.105972	-0.454039	-0.049978	0.229998	0.246107	-0.478476	0.712105	0.223377	0.197364	-0.520592	-0.079858	0.493846	0.153863	0.018348	-0.113462	0.478895	-0.347231	0.011940	0.147143	-0.852468	-0.311528	0.134847	0.344578	0.340477	0.298034	-0.009440	0.256369	-0.317740	-0.410615	0.488728	-0.242278	-0.096714	0.371427	-0.310067	-0.112004	0.379336	0.074289	0.310485	-0.208683	0.233530	0.052309	0.040983	0.492973	-0.281491	0.007408	0.356680	0.231360	0.034271	0.433084	0.051602	-0.375690	0.138383	0.046822	0.114971	0.053453	0.425612	0.385753	0.064910	-0.402152	0.423797	-0.724547	-0.653240	0.114495	0.558740	0.151687	0.071783	0.409686	-0.045681	-0.422892	0.304634	0.333529	0.367240	0.089472	
-0.214877	-0.033888	0.085896	0.208048	-0.090894	0.337323	0.200118	0.245603	0.505886	-0.538910	-0.056689	0.041680	-0.276593	0.003036	0.050507	-0.133619	-0.179314	0.251408	-0.163210	-0.059818	0.326827	0.059752	-0.059844	-0.484077	0.818094	0.394452	0.204846	-0.181465	0.043490	-0.011689	0.006953	0.160168	-0.044341	0.177105	-0.184377	-0.432742	0.142584	0.079686	0.209244	-0.042875	0.467911	0.076524	0.033343	0.016101	-0.017983	0.158041	0.136982	0.052095	0.213141	-0.205369	-0.068641	0.333837	0.014606	-0.164413	-0.255619	-0.158179	0.050080	-0.024179	0.072563	-0.153432	-0.209530	-0.385332	0.210193	0.387005	0.414433	0.150760	0.070039	0.201824	0.263412	0.606283	-0.236563	0.234170	0.160417	-0.177430	-0.071587	0.004050	-0.215430	0.355486	0.590743	-0.529412	0.265857	0.203525	0.051161	0.141219	0.206603	-0.602220	0.670515	-0.802657	-0.558098	0.042990	0.342105	0.301138	-0.267980	0.115413	0.363956	-0.160990	-0.159602	-0.039293	0.304426	-0.162336	
-0.332849	0.145292	0.162816	0.298618	0.442619	-0.054358	0.182931	-0.169367	0.386987	0.026445	0.323845	-0.188861	-0.204829	0.368066	-0.243173	-0.297247	-0.668710	-0.358155	-0.502969	-0.300063	0.261667	-0.419808	0.048060	0.321498	0.105257	0.092684	0.142819	0.261691	-0.014793	-0.640998	0.198747	0.106186	-0.173088	0.023398	0.225605	0.050110	0.035776	-0.333927	0.461081	-0.023706	-0.755705	-0.662881	0.318012	0.001131	-0.247899	0.112072	-0.311020	-0.283925	0.043995	-0.292622	0.274249	0.179413	0.277284	0.042231	-0.253353	-0.486903	-0.076148	-0.119471	0.281907	0.274479	-0.248434	-0.212554	0.017377	0.455862	0.117069	0.013089	0.068817	-0.292186	0.091960	0.578310	-0.338242	0.199889	0.126778	0.067422	-0.154848	0.478609	0.185816	0.286030	-0.034371	-0.090251	0.060507	-0.107292	-0.171856	0.045760	-0.471669	0.251625	0.288536	-0.523357	-0.228741	0.207420	0.436729	0.146910	0.004101	0.365135	0.148623	-0.059218	0.095321	0.789101	0.275583	-0.067660	
